Date,S&P_500,2Y_Treasury,10Y_Treasury,30Y_Treasury
2018-08-31 00:00:00+00:00,2901.52001953125,2.055000066757202,2.8529999256134033,3.009999990463257
2018-09-30 00:00:00+00:00,2913.97998046875,2.1500000953674316,3.055999994277954,3.197000026702881
2018-10-31 00:00:00+00:00,2711.739990234375,2.2780001163482666,3.1589999198913574,3.4019999504089355
2018-11-30 00:00:00+00:00,2760.169921875,2.308000087738037,3.013000011444092,3.311000108718872
2018-12-31 00:00:00+00:00,2506.85009765625,2.299999952316284,2.686000108718872,3.0199999809265137
2019-01-31 00:00:00+00:00,2704.10009765625,2.3399999141693115,2.634999990463257,3.005000114440918
2019-02-28 00:00:00+00:00,2784.489990234375,2.382999897003174,2.7109999656677246,3.0829999446868896
2019-03-31 00:00:00+00:00,2834.39990234375,2.328000068664551,2.4140000343322754,2.822000026702881
2019-04-30 00:00:00+00:00,2945.830078125,2.368000030517578,2.509000062942505,2.940000057220459
2019-05-31 00:00:00+00:00,2752.06005859375,2.2929999828338623,2.1419999599456787,2.5829999446868896
2019-06-30 00:00:00+00:00,2941.760009765625,2.0350000858306885,2.0,2.5280001163482666
2019-07-31 00:00:00+00:00,2980.3798828125,2.0299999713897705,2.0209999084472656,2.5269999504089355
2019-08-31 00:00:00+00:00,2926.4599609375,1.9329999685287476,1.50600004196167,1.9700000286102295
2019-09-30 00:00:00+00:00,2976.739990234375,1.7699999809265137,1.6749999523162842,2.121000051498413
2019-10-31 00:00:00+00:00,3037.56005859375,1.4980000257492065,1.690999984741211,2.1760001182556152
2019-11-30 00:00:00+00:00,3140.97998046875,1.5399999618530273,1.7760000228881836,2.2019999027252197
2019-12-31 00:00:00+00:00,3230.780029296875,1.5049999952316284,1.9190000295639038,2.3889999389648438
2020-01-31 00:00:00+00:00,3225.52001953125,1.5099999904632568,1.5199999809265137,2.015000104904175
2020-02-29 00:00:00+00:00,2954.219970703125,1.2300000190734863,1.1269999742507935,1.6710000038146973
2020-03-31 00:00:00+00:00,2584.590087890625,0.029999999329447746,0.6980000138282776,1.3509999513626099
2020-04-30 00:00:00+00:00,2912.429931640625,0.09000000357627869,0.621999979019165,1.2660000324249268
2020-05-31 00:00:00+00:00,3044.31005859375,0.12800000607967377,0.6480000019073486,1.406999945640564
2020-06-30 00:00:00+00:00,3100.2900390625,0.13500000536441803,0.652999997138977,1.409000039100647
2020-07-31 00:00:00+00:00,3271.1201171875,0.08299999684095383,0.5360000133514404,1.1979999542236328
2020-08-31 00:00:00+00:00,3500.31005859375,0.0949999988079071,0.6930000185966492,1.4520000219345093
2020-09-30 00:00:00+00:00,3363.0,0.08500000089406967,0.6769999861717224,1.4509999752044678
2020-10-31 00:00:00+00:00,3269.9599609375,0.08299999684095383,0.8600000143051147,1.6399999856948853
2020-11-30 00:00:00+00:00,3621.6298828125,0.07500000298023224,0.843999981880188,1.5729999542236328
2020-12-31 00:00:00+00:00,3756.070068359375,0.06499999761581421,0.9169999957084656,1.6460000276565552
2021-01-31 00:00:00+00:00,3714.239990234375,0.04800000041723251,1.093000054359436,1.8580000400543213
2021-02-28 00:00:00+00:00,3811.14990234375,0.03500000014901161,1.4600000381469727,2.181999921798706
2021-03-31 00:00:00+00:00,3972.889892578125,0.013000000268220901,1.746000051498413,2.424999952316284
2021-04-30 00:00:00+00:00,4181.169921875,0.003000000026077032,1.63100004196167,2.3010001182556152
2021-05-31 00:00:00+00:00,4204.10986328125,0.00800000037997961,1.5809999704360962,2.263000011444092
2021-06-30 00:00:00+00:00,4297.5,0.03999999910593033,1.4429999589920044,2.065000057220459
2021-07-31 00:00:00+00:00,4395.259765625,0.03999999910593033,1.2389999628067017,1.8969999551773071
2021-08-31 00:00:00+00:00,4522.68017578125,0.03999999910593033,1.3040000200271606,1.9270000457763672
2021-09-30 00:00:00+00:00,4307.5400390625,0.02800000086426735,1.5290000438690186,2.0920000076293945
2021-10-31 00:00:00+00:00,4605.3798828125,0.04800000041723251,1.5570000410079956,1.9420000314712524
2021-11-30 00:00:00+00:00,4567.0,0.04800000041723251,1.4429999589920044,1.7869999408721924
2021-12-31 00:00:00+00:00,4766.18017578125,0.032999999821186066,1.5119999647140503,1.9049999713897705
2022-01-31 00:00:00+00:00,4515.5498046875,0.17299999296665192,1.781999945640564,2.0980000495910645
2022-02-28 00:00:00+00:00,4373.93994140625,0.2879999876022339,1.8389999866485596,2.181999921798706
2022-03-31 00:00:00+00:00,4530.41015625,0.49300000071525574,2.3269999027252197,2.447999954223633
2022-04-30 00:00:00+00:00,4131.93017578125,0.8080000281333923,2.88700008392334,2.947000026702881
2022-05-31 00:00:00+00:00,4132.14990234375,1.0299999713897705,2.8440001010894775,3.056999921798706
2022-06-30 00:00:00+00:00,3785.3798828125,1.600000023841858,2.9719998836517334,3.11899995803833
2022-07-31 00:00:00+00:00,4130.2900390625,2.2980000972747803,2.6419999599456787,2.9739999771118164
2022-08-31 00:00:00+00:00,3955.0,2.859999895095825,3.132999897003174,3.255000114440918
2022-09-30 00:00:00+00:00,3585.6201171875,3.180000066757202,3.803999900817871,3.765000104904175
2022-10-31 00:00:00+00:00,3871.97998046875,3.9749999046325684,4.077000141143799,4.203999996185303
2022-11-30 00:00:00+00:00,4080.110107421875,4.252999782562256,3.703000068664551,3.822000026702881
2022-12-31 00:00:00+00:00,3839.5,4.260000228881836,3.878999948501587,3.9749999046325684
2023-01-31 00:00:00+00:00,4076.60009765625,4.570000171661377,3.5290000438690186,3.6610000133514404
2023-02-28 00:00:00+00:00,3970.14990234375,4.710000038146973,3.9159998893737793,3.930999994277954
2023-03-31 00:00:00+00:00,4109.31005859375,4.585000038146973,3.49399995803833,3.688999891281128
2023-04-30 00:00:00+00:00,4169.47998046875,4.922999858856201,3.4519999027252197,3.677999973297119
2023-05-31 00:00:00+00:00,4179.830078125,5.248000144958496,3.63700008392334,3.8559999465942383
2023-06-30 00:00:00+00:00,4450.3798828125,5.1529998779296875,3.819000005722046,3.8550000190734863
2023-07-31 00:00:00+00:00,4588.9599609375,5.248000144958496,3.9590001106262207,4.019000053405762
2023-08-31 00:00:00+00:00,4507.66015625,5.297999858856201,4.0929999351501465,4.203999996185303
2023-09-30 00:00:00+00:00,4288.0498046875,5.300000190734863,4.572999954223633,4.710999965667725
2023-10-31 00:00:00+00:00,4193.7998046875,5.320000171661377,4.875,5.021999835968018
2023-11-30 00:00:00+00:00,4567.7998046875,5.23799991607666,4.3520002365112305,4.513000011444092
2023-12-31 00:00:00+00:00,4769.830078125,5.179999828338623,3.865999937057495,4.019000053405762
2024-01-31 00:00:00+00:00,4845.64990234375,5.188000202178955,3.9670000076293945,4.215000152587891
2024-02-29 00:00:00+00:00,5096.27001953125,5.2230000495910645,4.251999855041504,4.375
